ensembl	symbol	direction
ENSG00000001629	ANKIB1	1
ENSG00000002822	MAD1L1	1
ENSG00000003402	CFLAR	1
ENSG00000004478	FKBP4	1
ENSG00000004779	NDUFAB1	1
ENSG00000005007	UPF1	1
ENSG00000005022	SLC25A5	1
ENSG00000005194	CIAPIN1	1
ENSG00000005206	SPPL2B	1
ENSG00000005421	PON1	1
ENSG00000005961	ITGA2B	1
ENSG00000006016	CRLF1	1
ENSG00000006118	TMEM132A	1
ENSG00000006210	CX3CL1	1
ENSG00000006282	SPATA20	1
ENSG00000006283	CACNA1G	1
ENSG00000006695	COX10	1
ENSG00000006704	GTF2IRD1	1
ENSG00000006715	VPS41	1
ENSG00000006744	ELAC2	1
ENSG00000006757	PNPLA4	1
ENSG00000007047	MARK4	1
ENSG00000007168	PAFAH1B1	1
ENSG00000007202	BLTP2	1
ENSG00000007264	MATK	1
ENSG00000007350	TKTL1	1
ENSG00000007372	PAX6	1
ENSG00000007384	RHBDF1	1
ENSG00000008283	CYB561	1
ENSG00000009954	BAZ1B	1
ENSG00000010379	SLC6A13	1
ENSG00000011028	MRC2	1
ENSG00000011295	TTC19	1
ENSG00000011405	PIK3C2A	1
ENSG00000011485	PPP5C	1
ENSG00000011566	MAP4K3	1
ENSG00000012779	ALOX5	1
ENSG00000013503	POLR3B	1
ENSG00000013561	RNF14	1
ENSG00000014216	CAPN1	1
ENSG00000014641	MDH1	1
ENSG00000014824	SLC30A9	1
ENSG00000014919	COX15	1
ENSG00000019144	PHLDB1	1
ENSG00000020129	NCDN	1
ENSG00000021488	SLC7A9	1
ENSG00000023228	NDUFS1	1
ENSG00000023318	ERP44	1
ENSG00000023734	STRAP	1
ENSG00000026559	KCNG1	1
ENSG00000028528	SNX1	1
ENSG00000030110	BAK1	1
ENSG00000032389	EIPR1	1
ENSG00000033011	ALG1	1
ENSG00000033122	LRRC7	1
ENSG00000034053	APBA2	1
ENSG00000034677	RNF19A	1
ENSG00000035141	FAM136A	1
ENSG00000036448	MYOM2	1
ENSG00000037241	RPL26L1	1
ENSG00000037757	MRI1	1
ENSG00000039068	CDH1	1
ENSG00000039123	MTREX	1
ENSG00000040608	RTN4R	1
ENSG00000041357	PSMA4	1
ENSG00000043093	DCUN1D1	1
ENSG00000043514	TRIT1	1
ENSG00000044012	GUCA2B	1
ENSG00000044090	CUL7	1
ENSG00000044574	HSPA5	1
ENSG00000047056	WDR37	1
ENSG00000047230	CTPS2	1
ENSG00000048707	VPS13D	1
ENSG00000048740	CELF2	1
ENSG00000049249	TNFRSF9	1
ENSG00000050030	NEXMIF	1
ENSG00000050767	COL23A1	1
ENSG00000050820	BCAR1	1
ENSG00000051108	HERPUD1	1
ENSG00000051523	CYBA	1
ENSG00000051825	MPHOSPH9	1
ENSG00000053108	FSTL4	1
ENSG00000053702	NRIP2	1
ENSG00000053900	ANAPC4	1
ENSG00000053918	KCNQ1	1
ENSG00000054148	PHPT1	1
ENSG00000054523	KIF1B	1
ENSG00000054598	FOXC1	1
ENSG00000054793	ATP9A	1
ENSG00000055118	KCNH2	1
ENSG00000057593	F7	1
ENSG00000057608	GDI2	1
ENSG00000058404	CAMK2B	1
ENSG00000058668	ATP2B4	1
ENSG00000061273	HDAC7	1
ENSG00000061455	PRDM6	1
ENSG00000061794	MRPS35	1
ENSG00000062485	CS	1
ENSG00000062716	VMP1	1
ENSG00000063322	MED29	1
ENSG00000063978	RNF4	1
ENSG00000064042	LIMCH1	1
ENSG00000064115	TM7SF3	1
ENSG00000064393	HIPK2	1
ENSG00000064419	TNPO3	1
ENSG00000064545	TMEM161A	1
ENSG00000064726	BTBD1	1
ENSG00000064886	CHI3L2	1
ENSG00000065060	BLTP3A	1
ENSG00000065154	OAT	1
ENSG00000065320	NTN1	1
ENSG00000065548	ZC3H15	1
ENSG00000065559	MAP2K4	1
ENSG00000065809	FAM107B	1
ENSG00000065883	CDK13	1
ENSG00000066084	DIP2B	1
ENSG00000066135	KDM4A	1
ENSG00000066230	SLC9A3	1
ENSG00000066248	NGEF	1
ENSG00000066735	KIF26A	1
ENSG00000067057	PFKP	1
ENSG00000067141	NEO1	1
ENSG00000067167	TRAM1	1
ENSG00000067225	PKM	1
ENSG00000067248	DHX29	1
ENSG00000067836	ROGDI	1
ENSG00000068078	FGFR3	1
ENSG00000068724	TTC7A	1
ENSG00000068878	PSME4	1
ENSG00000068976	PYGM	1
ENSG00000069011	PITX1	1
ENSG00000069018	TRPC7	1
ENSG00000069188	SDK2	1
ENSG00000069509	FUNDC1	1
ENSG00000069535	MAOB	1
ENSG00000069696	DRD4	1
ENSG00000069943	PIGB	1
ENSG00000069966	GNB5	1
ENSG00000070413	DGCR2	1
ENSG00000070961	ATP2B1	1
ENSG00000071051	NCK2	1
ENSG00000072182	ASIC4	1
ENSG00000072195	SPEG	1
ENSG00000072274	TFRC	1
ENSG00000072364	AFF4	1
ENSG00000072778	ACADVL	1
ENSG00000072803	FBXW11	1
ENSG00000072832	CRMP1	1
ENSG00000072840	EVC	1
ENSG00000072849	DERL2	1
ENSG00000072958	AP1M1	1
ENSG00000073050	XRCC1	1
ENSG00000073417	PDE8A	1
ENSG00000073578	SDHA	1
ENSG00000073670	ADAM11	1
ENSG00000074071	MRPS34	1
ENSG00000074211	PPP2R2C	1
ENSG00000074416	MGLL	1
ENSG00000074621	SLC24A1	1
ENSG00000075043	KCNQ2	1
ENSG00000075151	EIF4G3	1
ENSG00000075292	ZNF638	1
ENSG00000075336	TIMM21	1
ENSG00000075340	ADD2	1
ENSG00000075415	SLC25A3	1
ENSG00000075568	TMEM131	1
ENSG00000075618	FSCN1	1
ENSG00000075643	MOCOS	1
ENSG00000076344	RGS11	1
ENSG00000076716	GPC4	1
ENSG00000076864	RAP1GAP	1
ENSG00000076984	MAP2K7	1
ENSG00000077420	APBB1IP	1
ENSG00000077585	GPR137B	1
ENSG00000077721	UBE2A	1
ENSG00000078140	UBE2K	1
ENSG00000078618	NRDC	1
ENSG00000078668	VDAC3	1
ENSG00000079246	XRCC5	1
ENSG00000079785	DDX1	1
ENSG00000079805	DNM2	1
ENSG00000080493	SLC4A4	1
ENSG00000080845	DLGAP4	1
ENSG00000081760	AACS	1
ENSG00000081800	SLC13A1	1
ENSG00000081853	PCDHGA2	1
ENSG00000081923	ATP8B1	1
ENSG00000082014	SMARCD3	1
ENSG00000082146	STRADB	1
ENSG00000082175	PGR	1
ENSG00000082515	MRPL22	1
ENSG00000082898	XPO1	1
ENSG00000083290	ULK2	1
ENSG00000083750	RRAGB	1
ENSG00000083857	FAT1	1
ENSG00000084072	PPIE	1
ENSG00000084073	ZMPSTE24	1
ENSG00000084090	STARD7	1
ENSG00000084453	SLCO1A2	1
ENSG00000084463	WBP11	1
ENSG00000084710	EFR3B	1
ENSG00000084733	RAB10	1
ENSG00000084754	HADHA	1
ENSG00000085760	MTIF2	1
ENSG00000085831	TTC39A	1
ENSG00000086598	TMED2	1
ENSG00000086730	LAT2	1
ENSG00000086967	MYBPC2	1
ENSG00000086991	NOX4	1
ENSG00000087088	BAX	1
ENSG00000087263	OGFOD1	1
ENSG00000087266	SH3BP2	1
ENSG00000087338	GMCL1	1
ENSG00000087510	TFAP2C	1
ENSG00000087586	AURKA	1
ENSG00000087995	METTL2A	1
ENSG00000088367	EPB41L1	1
ENSG00000088682	COQ9	1
ENSG00000088836	SLC4A11	1
ENSG00000088888	MAVS	1
ENSG00000088986	DYNLL1	1
ENSG00000089335	ZNF302	1
ENSG00000089692	LAG3	1
ENSG00000089818	NECAP1	1
ENSG00000090020	SLC9A1	1
ENSG00000090266	NDUFB2	1
ENSG00000090316	MAEA	1
ENSG00000090615	GOLGA3	1
ENSG00000090863	GLG1	1
ENSG00000091106	NLRC4	1
ENSG00000091140	DLD	1
ENSG00000091490	SEL1L3	1
ENSG00000091622	PITPNM3	1
ENSG00000091640	SPAG7	1
ENSG00000092009	CMA1	1
ENSG00000092445	TYRO3	1
ENSG00000092758	COL9A3	1
ENSG00000092929	UNC13D	1
ENSG00000093010	COMT	1
ENSG00000094916	CBX5	1
ENSG00000095485	CWF19L1	1
ENSG00000095539	SEMA4G	1
ENSG00000095587	TLL2	1
ENSG00000099203	TMED1	1
ENSG00000099219	ERMP1	1
ENSG00000099246	RAB18	1
ENSG00000099326	MZF1	1
ENSG00000099364	FBXL19	1
ENSG00000099822	HCN2	1
ENSG00000099834	CDHR5	1
ENSG00000099910	KLHL22	1
ENSG00000099917	MED15	1
ENSG00000099937	SERPIND1	1
ENSG00000099953	MMP11	1
ENSG00000099968	BCL2L13	1
ENSG00000100033	PRODH	1
ENSG00000100151	PICK1	1
ENSG00000100156	SLC16A8	1
ENSG00000100167	SEPTIN3	1
ENSG00000100191	SLC5A4	1
ENSG00000100218	RSPH14	1
ENSG00000100220	RTCB	1
ENSG00000100239	PPP6R2	1
ENSG00000100253	MIOX	1
ENSG00000100266	PACSIN2	1
ENSG00000100302	RASD2	1
ENSG00000100314	CABP7	1
ENSG00000100320	RBFOX2	1
ENSG00000100335	MIEF1	1
ENSG00000100348	TXN2	1
ENSG00000100354	TNRC6B	1
ENSG00000100362	PVALB	1
ENSG00000100412	ACO2	1
ENSG00000100416	TRMU	1
ENSG00000100422	CERK	1
ENSG00000100442	FKBP3	1
ENSG00000100448	CTSG	1
ENSG00000100568	VTI1B	1
ENSG00000100593	ISM2	1
ENSG00000100926	TM9SF1	1
ENSG00000101019	UQCC1	1
ENSG00000101049	SGK2	1
ENSG00000101076	HNF4A	1
ENSG00000101084	RAB5IF	1
ENSG00000101126	ADNP	1
ENSG00000101152	DNAJC5	1
ENSG00000101188	NTSR1	1
ENSG00000101203	COL20A1	1
ENSG00000101210	EEF1A2	1
ENSG00000101230	ISM1	1
ENSG00000101247	NDUFAF5	1
ENSG00000101266	CSNK2A1	1
ENSG00000101294	HM13	1
ENSG00000101310	SEC23B	1
ENSG00000101333	PLCB4	1
ENSG00000101337	TM9SF4	1
ENSG00000101350	KIF3B	1
ENSG00000101463	SYNDIG1	1
ENSG00000101638	ST8SIA5	1
ENSG00000101846	STS	1
ENSG00000101868	POLA1	1
ENSG00000102032	RENBP	1
ENSG00000102100	SLC35A2	1
ENSG00000102158	MAGT1	1
ENSG00000102225	CDK16	1
ENSG00000102287	GABRE	1
ENSG00000102401	ARMCX3	1
ENSG00000102580	DNAJC3	1
ENSG00000102890	ELMO3	1
ENSG00000102893	PHKB	1
ENSG00000102931	ARL2BP	1
ENSG00000102934	PLLP	1
ENSG00000102978	POLR2C	1
ENSG00000103024	NME3	1
ENSG00000103044	HAS3	1
ENSG00000103056	SMPD3	1
ENSG00000103067	ESRP2	1
ENSG00000103091	WDR59	1
ENSG00000103152	MPG	1
ENSG00000103154	NECAB2	1
ENSG00000103175	WFDC1	1
ENSG00000103187	COTL1	1
ENSG00000103202	NME4	1
ENSG00000103222	ABCC1	1
ENSG00000103253	HAGHL	1
ENSG00000103316	CRYM	1
ENSG00000103326	CAPN15	1
ENSG00000103335	PIEZO1	1
ENSG00000103365	GGA2	1
ENSG00000103494	RPGRIP1L	1
ENSG00000103742	IGDCC4	1
ENSG00000103769	RAB11A	1
ENSG00000103855	CD276	1
ENSG00000103978	TMEM87A	1
ENSG00000104044	OCA2	1
ENSG00000104131	EIF3J	1
ENSG00000104133	SPG11	1
ENSG00000104218	CSPP1	1
ENSG00000104325	DECR1	1
ENSG00000104356	POP1	1
ENSG00000104369	JPH1	1
ENSG00000104388	RAB2A	1
ENSG00000104490	NCALD	1
ENSG00000104812	GYS1	1
ENSG00000104835	SARS2	1
ENSG00000104886	PLEKHJ1	1
ENSG00000104980	TIMM44	1
ENSG00000105127	AKAP8	1
ENSG00000105135	ILVBL	1
ENSG00000105204	DYRK1B	1
ENSG00000105220	GPI	1
ENSG00000105290	APLP1	1
ENSG00000105327	BBC3	1
ENSG00000105329	TGFB1	1
ENSG00000105339	DENND3	1
ENSG00000105409	ATP1A3	1
ENSG00000105426	PTPRS	1
ENSG00000105429	MEGF8	1
ENSG00000105438	KDELR1	1
ENSG00000105486	LIG1	1
ENSG00000105499	PLA2G4C	1
ENSG00000105514	RAB3D	1
ENSG00000105552	BCAT2	1
ENSG00000105568	PPP2R1A	1
ENSG00000105649	RAB3A	1
ENSG00000105655	ISYNA1	1
ENSG00000105707	HPN	1
ENSG00000105711	SCN1B	1
ENSG00000105726	ATP13A1	1
ENSG00000105738	SIPA1L3	1
ENSG00000105825	TFPI2	1
ENSG00000105875	WDR91	1
ENSG00000105926	PALS2	1
ENSG00000105953	OGDH	1
ENSG00000105968	H2AZ2	1
ENSG00000105976	MET	1
ENSG00000106012	IQCE	1
ENSG00000106028	SSBP1	1
ENSG00000106031	HOXA13	1
ENSG00000106153	CHCHD2	1
ENSG00000106299	WASL	1
ENSG00000106404	CLDN15	1
ENSG00000106526	ACTR3C	1
ENSG00000106554	CHCHD3	1
ENSG00000106603	COA1	1
ENSG00000106636	YKT6	1
ENSG00000106638	TBL2	1
ENSG00000106689	LHX2	1
ENSG00000107130	NCS1	1
ENSG00000107147	KCNT1	1
ENSG00000107249	GLIS3	1
ENSG00000107262	BAG1	1
ENSG00000107317	PTGDS	1
ENSG00000107679	PLEKHA1	1
ENSG00000107819	SFXN3	1
ENSG00000107929	LARP4B	1
ENSG00000107949	BCCIP	1
ENSG00000107959	PITRM1	1
ENSG00000107960	STN1	1
ENSG00000108001	EBF3	1
ENSG00000108179	PPIF	1
ENSG00000108256	NUFIP2	1
ENSG00000108424	KPNB1	1
ENSG00000108474	PIGL	1
ENSG00000108515	ENO3	1
ENSG00000108528	SLC25A11	1
ENSG00000108556	CHRNE	1
ENSG00000108557	RAI1	1
ENSG00000108561	C1QBP	1
ENSG00000108587	GOSR1	1
ENSG00000108599	AKAP10	1
ENSG00000108691	CCL2	1
ENSG00000108813	DLX4	1
ENSG00000108861	DUSP3	1
ENSG00000108953	YWHAE	1
ENSG00000109016	DHRS7B	1
ENSG00000109072	VTN	1
ENSG00000109133	TMEM33	1
ENSG00000109180	OCIAD1	1
ENSG00000109270	LAMTOR3	1
ENSG00000109323	MANBA	1
ENSG00000109390	NDUFC1	1
ENSG00000109501	WFS1	1
ENSG00000109519	GRPEL1	1
ENSG00000109572	CLCN3	1
ENSG00000109586	GALNT7	1
ENSG00000109606	DHX15	1
ENSG00000109680	TBC1D19	1
ENSG00000109736	MFSD10	1
ENSG00000109758	HGFAC	1
ENSG00000109919	MTCH2	1
ENSG00000109956	B3GAT1	1
ENSG00000110031	LPXN	1
ENSG00000110048	OSBP	1
ENSG00000110074	FOXRED1	1
ENSG00000110328	GALNT18	1
ENSG00000110367	DDX6	1
ENSG00000110400	NECTIN1	1
ENSG00000110492	MDK	1
ENSG00000110717	NDUFS8	1
ENSG00000110719	TCIRG1	1
ENSG00000110841	PPFIBP1	1
ENSG00000110851	PRDM4	1
ENSG00000110906	KCTD10	1
ENSG00000110944	IL23A	1
ENSG00000110955	ATP5F1B	1
ENSG00000111110	PPM1H	1
ENSG00000111196	MAGOHB	1
ENSG00000111199	TRPV4	1
ENSG00000111203	ITFG2	1
ENSG00000111229	ARPC3	1
ENSG00000111271	ACAD10	1
ENSG00000111321	LTBR	1
ENSG00000111328	CDK2AP1	1
ENSG00000111445	RFC5	1
ENSG00000111481	COPZ1	1
ENSG00000111530	CAND1	1
ENSG00000111640	GAPDH	1
ENSG00000111667	USP5	1
ENSG00000111669	TPI1	1
ENSG00000111696	NT5DC3	1
ENSG00000111725	PRKAB1	1
ENSG00000111732	AICDA	1
ENSG00000111737	RAB35	1
ENSG00000111785	RIC8B	1
ENSG00000111786	SRSF9	1
ENSG00000111801	BTN3A3	1
ENSG00000111886	GABRR2	1
ENSG00000111981	ULBP1	1
ENSG00000112053	SLC26A8	1
ENSG00000112337	SLC17A2	1
ENSG00000112494	UNC93A	1
ENSG00000112541	PDE10A	1
ENSG00000112559	MDFI	1
ENSG00000112695	COX7A2	1
ENSG00000112855	HARS2	1
ENSG00000112877	CEP72	1
ENSG00000112893	MAN2A1	1
ENSG00000112981	NME5	1
ENSG00000112992	NNT	1
ENSG00000112996	MRPS30	1
ENSG00000113163	CERT1	1
ENSG00000113360	DROSHA	1
ENSG00000113361	CDH6	1
ENSG00000113407	TARS1	1
ENSG00000113504	SLC12A7	1
ENSG00000113552	GNPDA1	1
ENSG00000113597	TRAPPC13	1
ENSG00000113645	WWC1	1
ENSG00000113648	MACROH2A1	1
ENSG00000113716	HMGXB3	1
ENSG00000113734	BNIP1	1
ENSG00000113758	DBN1	1
ENSG00000113763	UNC5A	1
ENSG00000113924	HGD	1
ENSG00000114023	FAM162A	1
ENSG00000114062	UBE3A	1
ENSG00000114554	PLXNA1	1
ENSG00000114923	SLC4A3	1
ENSG00000114982	KANSL3	1
ENSG00000114999	TTL	1
ENSG00000115073	ACTR1B	1
ENSG00000115091	ACTR3	1
ENSG00000115112	TFCP2L1	1
ENSG00000115137	DNAJC27	1
ENSG00000115138	POMC	1
ENSG00000115155	OTOF	1
ENSG00000115207	GTF3C2	1
ENSG00000115233	PSMD14	1
ENSG00000115306	SPTBN1	1
ENSG00000115307	AUP1	1
ENSG00000115446	UNC50	1
ENSG00000115474	KCNJ13	1
ENSG00000115525	ST3GAL5	1
ENSG00000115561	CHMP3	1
ENSG00000115661	STK16	1
ENSG00000115677	HDLBP	1
ENSG00000115758	ODC1	1
ENSG00000115761	NOL10	1
ENSG00000115762	PLEKHB2	1
ENSG00000115839	RAB3GAP1	1
ENSG00000115944	COX7A2L	1
ENSG00000115977	AAK1	1
ENSG00000116005	PCYOX1	1
ENSG00000116031	CD207	1
ENSG00000116032	GRIN3B	1
ENSG00000116035	VAX2	1
ENSG00000116106	EPHA4	1
ENSG00000116176	TPSG1	1
ENSG00000116254	CHD5	1
ENSG00000116260	QSOX1	1
ENSG00000116459	ATP5PB	1
ENSG00000116489	CAPZA1	1
ENSG00000116774	OLFML3	1
ENSG00000116793	PHTF1	1
ENSG00000116815	CD58	1
ENSG00000116903	EXOC8	1
ENSG00000116985	BMP8B	1
ENSG00000117115	PADI2	1
ENSG00000117153	KLHL12	1
ENSG00000117245	KIF17	1
ENSG00000117298	ECE1	1
ENSG00000117410	ATP6V0B	1
ENSG00000117481	NSUN4	1
ENSG00000117625	RCOR3	1
ENSG00000117834	SLC5A9	1
ENSG00000117859	OSBPL9	1
ENSG00000117868	ESYT2	1
ENSG00000118162	KPTN	1
ENSG00000118194	TNNT2	1
ENSG00000118246	FASTKD2	1
ENSG00000118271	TTR	1
ENSG00000118322	ATP10B	1
ENSG00000118363	SPCS2	1
ENSG00000118564	FBXL5	1
ENSG00000118579	MED28	1
ENSG00000118873	RAB3GAP2	1
ENSG00000118946	PCDH17	1
ENSG00000118961	LDAH	1
ENSG00000118971	CCND2	1
ENSG00000119013	NDUFB3	1
ENSG00000119402	FBXW2	1
ENSG00000119408	NEK6	1
ENSG00000119421	NDUFA8	1
ENSG00000119457	SLC46A2	1
ENSG00000119689	DLST	1
ENSG00000119760	SUPT7L	1
ENSG00000119772	DNMT3A	1
ENSG00000119777	TMEM214	1
ENSG00000119801	YPEL5	1
ENSG00000119844	AFTPH	1
ENSG00000119900	OGFRL1	1
ENSG00000119912	IDE	1
ENSG00000120280	TASL	1
ENSG00000120314	WDR55	1
ENSG00000120322	PCDHB8	1
ENSG00000120333	MRPS14	1
ENSG00000120451	SNX19	1
ENSG00000120697	ALG5	1
ENSG00000120699	EXOSC8	1
ENSG00000120705	ETF1	1
ENSG00000120725	SIL1	1
ENSG00000120805	ARL1	1
ENSG00000120837	NFYB	1
ENSG00000120925	RNF170	1
ENSG00000121351	IAPP	1
ENSG00000121716	PILRB	1
ENSG00000121892	PDS5A	1
ENSG00000121897	LIAS	1
ENSG00000121904	CSMD2	1
ENSG00000121940	CLCC1	1
ENSG00000122025	FLT3	1
ENSG00000122254	HS3ST2	1
ENSG00000122299	ZC3H7A	1
ENSG00000122565	CBX3	1
ENSG00000122643	NT5C3A	1
ENSG00000122729	ACO1	1
ENSG00000122756	CNTFR	1
ENSG00000122873	CISD1	1
ENSG00000122884	P4HA1	1
ENSG00000122966	CIT	1
ENSG00000123104	ITPR2	1
ENSG00000123353	ORMDL2	1
ENSG00000123364	HOXC13	1
ENSG00000123388	HOXC11	1
ENSG00000123472	ATPAF1	1
ENSG00000123595	RAB9A	1
ENSG00000123685	BATF3	1
ENSG00000123739	PLA2G12A	1
ENSG00000123810	B9D2	1
ENSG00000123933	MXD4	1
ENSG00000123999	INHA	1
ENSG00000124067	SLC12A4	1
ENSG00000124102	PI3	1
ENSG00000124134	KCNS1	1
ENSG00000124164	VAPB	1
ENSG00000124302	CHST8	1
ENSG00000124356	STAMBP	1
ENSG00000124380	SNRNP27	1
ENSG00000124406	ATP8A1	1
ENSG00000124444	ZNF576	1
ENSG00000124496	TRERF1	1
ENSG00000124532	MRS2	1
ENSG00000124574	ABCC10	1
ENSG00000124783	SSR1	1
ENSG00000124786	SLC35B3	1
ENSG00000124920	MYRF	1
ENSG00000125089	SH3TC1	1
ENSG00000125166	GOT2	1
ENSG00000125170	DOK4	1
ENSG00000125347	IRF1	1
ENSG00000125356	NDUFA1	1
ENSG00000125386	FAM193A	1
ENSG00000125430	HS3ST3B1	1
ENSG00000125508	SRMS	1
ENSG00000125650	PSPN	1
ENSG00000125657	TNFSF9	1
ENSG00000125726	CD70	1
ENSG00000125734	GPR108	1
ENSG00000125787	GNRH2	1
ENSG00000125863	MKKS	1
ENSG00000125868	DSTN	1
ENSG00000126012	KDM5C	1
ENSG00000126457	PRMT1	1
ENSG00000126602	TRAP1	1
ENSG00000126603	GLIS2	1
ENSG00000126705	AHDC1	1
ENSG00000126870	DYNC2I1	1
ENSG00000127125	PPCS	1
ENSG00000127184	COX7C	1
ENSG00000127328	RAB3IP	1
ENSG00000127415	IDUA	1
ENSG00000127526	SLC35E1	1
ENSG00000127533	F2RL3	1
ENSG00000127603	MACF1	1
ENSG00000127616	SMARCA4	1
ENSG00000127831	VIL1	1
ENSG00000127914	AKAP9	1
ENSG00000127946	HIP1	1
ENSG00000127989	MTERF1	1
ENSG00000127993	RBM48	1
ENSG00000128039	SRD5A3	1
ENSG00000128165	ADM2	1
ENSG00000128242	GAL3ST1	1
ENSG00000128245	YWHAH	1
ENSG00000128253	RFPL2	1
ENSG00000128298	BAIAP2L2	1
ENSG00000128340	RAC2	1
ENSG00000128463	EMC4	1
ENSG00000128487	SPECC1	1
ENSG00000128510	CPA4	1
ENSG00000128512	DOCK4	1
ENSG00000128563	PRKRIP1	1
ENSG00000128564	VGF	1
ENSG00000128578	STRIP2	1
ENSG00000128594	LRRC4	1
ENSG00000128604	IRF5	1
ENSG00000128626	MRPS12	1
ENSG00000128654	MTX2	1
ENSG00000128699	ORMDL1	1
ENSG00000128731	HERC2	1
ENSG00000128908	INO80	1
ENSG00000128915	ICE2	1
ENSG00000128917	DLL4	1
ENSG00000128923	MINDY2	1
ENSG00000128965	CHAC1	1
ENSG00000129103	SUMF2	1
ENSG00000129128	SPCS3	1
ENSG00000129151	BBOX1	1
ENSG00000129167	TPH1	1
ENSG00000129187	DCTD	1
ENSG00000129235	TXNDC17	1
ENSG00000129244	ATP1B2	1
ENSG00000129255	MPDU1	1
ENSG00000129315	CCNT1	1
ENSG00000129317	PUS7L	1
ENSG00000129353	SLC44A2	1
ENSG00000129451	KLK10	1
ENSG00000129625	REEP5	1
ENSG00000129636	ITFG1	1
ENSG00000129673	AANAT	1
ENSG00000129925	PGAP6	1
ENSG00000129946	SHC2	1
ENSG00000129951	PLPPR3	1
ENSG00000130021	PUDP	1
ENSG00000130045	NXNL2	1
ENSG00000130054	NALF2	1
ENSG00000130254	SAFB2	1
ENSG00000130270	ATP8B3	1
ENSG00000130294	KIF1A	1
ENSG00000130414	NDUFA10	1
ENSG00000130508	PXDN	1
ENSG00000130520	LSM4	1
ENSG00000130638	ATXN10	1
ENSG00000130669	PAK4	1
ENSG00000130675	MNX1	1
ENSG00000130700	GATA5	1
ENSG00000130702	LAMA5	1
ENSG00000130707	ASS1	1
ENSG00000130711	PRDM12	1
ENSG00000130720	FIBCD1	1
ENSG00000130725	UBE2M	1
ENSG00000130733	YIPF2	1
ENSG00000130734	ATG4D	1
ENSG00000130779	CLIP1	1
ENSG00000130827	PLXNA3	1
ENSG00000130985	UBA1	1
ENSG00000131100	ATP6V1E1	1
ENSG00000131149	GSE1	1
ENSG00000131174	COX7B	1
ENSG00000131196	NFATC1	1
ENSG00000131242	RAB11FIP4	1
ENSG00000131263	RLIM	1
ENSG00000131558	EXOC4	1
ENSG00000131669	NINJ1	1
ENSG00000131730	CKMT2	1
ENSG00000131759	RARA	1
ENSG00000131828	PDHA1	1
ENSG00000131844	MCCC2	1
ENSG00000131941	RHPN2	1
ENSG00000132164	SLC6A11	1
ENSG00000132199	ENOSF1	1
ENSG00000132305	IMMT	1
ENSG00000132313	MRPL35	1
ENSG00000132323	ILKAP	1
ENSG00000132334	PTPRE	1
ENSG00000132341	RAN	1
ENSG00000132359	RAP1GAP2	1
ENSG00000132361	CLUH	1
ENSG00000132388	UBE2G1	1
ENSG00000132406	TMEM128	1
ENSG00000132466	ANKRD17	1
ENSG00000132470	ITGB4	1
ENSG00000132481	TRIM47	1
ENSG00000132518	GUCY2D	1
ENSG00000132541	RIDA	1
ENSG00000132563	REEP2	1
ENSG00000132570	PCBD2	1
ENSG00000132612	VPS4A	1
ENSG00000132692	BCAN	1
ENSG00000132693	CRP	1
ENSG00000132703	APCS	1
ENSG00000132749	TESMIN	1
ENSG00000132932	ATP8A2	1
ENSG00000133028	SCO1	1
ENSG00000133059	DSTYK	1
ENSG00000133116	KL	1
ENSG00000133256	PDE6B	1
ENSG00000133422	MORC2	1
ENSG00000133466	C1QTNF6	1
ENSG00000133597	ADCK2	1
ENSG00000133639	BTG1	1
ENSG00000133665	DYDC2	1
ENSG00000133706	LARS1	1
ENSG00000133731	IMPA1	1
ENSG00000133983	COX16	1
ENSG00000134056	MRPS36	1
ENSG00000134072	CAMK1	1
ENSG00000134138	MEIS2	1
ENSG00000134152	KATNBL1	1
ENSG00000134153	EMC7	1
ENSG00000134207	SYT6	1
ENSG00000134240	HMGCS2	1
ENSG00000134265	NAPG	1
ENSG00000134285	FKBP11	1
ENSG00000134287	ARF3	1
ENSG00000134308	YWHAQ	1
ENSG00000134330	IAH1	1
ENSG00000134533	RERG	1
ENSG00000134571	MYBPC3	1
ENSG00000134574	DDB2	1
ENSG00000134717	BTF3L4	1
ENSG00000134759	ELP2	1
ENSG00000134851	TMEM165	1
ENSG00000134852	CLOCK	1
ENSG00000134910	STT3A	1
ENSG00000134917	ADAMTS8	1
ENSG00000135070	ISCA1	1
ENSG00000135077	HAVCR2	1
ENSG00000135205	CCDC146	1
ENSG00000135250	SRPK2	1
ENSG00000135365	PHF21A	1
ENSG00000135387	CAPRIN1	1
ENSG00000135404	CD63	1
ENSG00000135414	GDF11	1
ENSG00000135437	RDH5	1
ENSG00000135447	PPP1R1A	1
ENSG00000135457	TFCP2	1
ENSG00000135519	KCNH3	1
ENSG00000135636	DYSF	1
ENSG00000135638	EMX1	1
ENSG00000135643	KCNMB4	1
ENSG00000135686	KLHL36	1
ENSG00000135697	BCO1	1
ENSG00000135709	KIAA0513	1
ENSG00000135750	KCNK1	1
ENSG00000135766	EGLN1	1
ENSG00000135775	COG2	1
ENSG00000135776	ABCB10	1
ENSG00000135900	MRPL44	1
ENSG00000135902	CHRND	1
ENSG00000135905	DOCK10	1
ENSG00000135914	HTR2B	1
ENSG00000135930	EIF4E2	1
ENSG00000135932	CAB39	1
ENSG00000135940	COX5B	1
ENSG00000135956	TMEM127	1
ENSG00000136002	ARHGEF4	1
